Preco,Tamanho,CEP,Tipo_Imovel,Status_Imovel,Status_Aluguel,Cidade
1625000,44034,SW18 2EQ,Cobertura,Antigo,Vazio,Natal
1150000,44036,SW18 1BT,Cobertura,Antigo,Vazio,Natal
431500,44036,SE18 2BA,Casa sem Quintal,Antigo,Vazio,Natal
1275000,44015,NW1 8DB,Cobertura,Antigo,Vazio,Natal
1340000,44008,SW11 6PD,Cobertura,Antigo,Vazio,Natal
4350000,43987,SW3 4ER,Cobertura,Antigo,Vazio,Natal
1400000,44011,SE22 8UH,Cobertura,Antigo,Vazio,Natal
725500,44014,SW16 3DS,Cobertura,Antigo,Vazio,Natal
1150000,44014,N19 3EG,Cobertura,Antigo,Vazio,Natal
710000,44026,SE6 4XW,Casa sem Quintal,Antigo,Vazio,Natal
530000,44005,SE3 8SB,Casa sem Quintal,Antigo,Vazio,Natal
417500,44001,SE12 0PT,Casa sem Quintal,Antigo,Vazio,Natal
1030000,44022,SW18 5TY,Cobertura,Antigo,Vazio,Natal
840000,44040,SW2 3TW,Casa sem Quintal,Antigo,Vazio,Natal
775000,44029,SW16 3BY,Cobertura,Antigo,Vazio,Natal
1110000,44013,SW17 7DD,Cobertura,Antigo,Vazio,Natal
1232000,44043,SW6 3AN,Cobertura,Antigo,Vazio,Natal
420000,44022,SE12 9NB,Casa sem Quintal,Antigo,Vazio,Natal
556000,44022,E2 0BY,Apartamento,Antigo,Alugado,Natal
336000,43973,E10 5ER,Apartamento,Antigo,Alugado,Natal
292500,44025,NW10 7GB,Apartamento,Antigo,Alugado,Natal
325000,44041,E14 0LD,Apartamento,Antigo,Alugado,Natal
223500,44014,E4 8JD,Apartamento,Antigo,Alugado,Natal
368000,44012,EN5 5EX,Apartamento,Antigo,Alugado,Recife
435100,44015,E10 6RN,Apartamento,Antigo,Alugado,Natal
607500,44012,TW8 0RN,Apartamento,Antigo,Alugado,Blumenau
510000,43997,NW7 1FT,Apartamento,Antigo,Alugado,Natal
380000,44008,E17 7QZ,Apartamento,Antigo,Alugado,Natal
485000,44028,UB6 9JF,Cobertura,Antigo,Vazio,Ipatinga
370000,44026,N15 5DE,Apartamento,Antigo,Alugado,Natal
385000,44022,E1 0HR,Apartamento,Antigo,Alugado,Natal
425000,44013,W5 4ER,Apartamento,Antigo,Alugado,Natal
535000,44028,EN5 3HD,Apartamento,Antigo,Alugado,Recife
1260000,43977,HA7 3GB,Cobertura,Antigo,Vazio,Santos
500000,44036,N19 5NH,Apartamento,Antigo,Alugado,Natal
700000,44013,HA1 2YD,Apartamento,Antigo,Alugado,Rio de Janeiro
555500,44013,NW6 5FQ,Apartamento,Antigo,Alugado,Natal
250000,44029,N22 5JN,Apartamento,Antigo,Alugado,Natal
610000,44012,N22 7RT,Apartamento,Antigo,Alugado,Natal
499999,44013,E1 0BE,Apartamento,Antigo,Alugado,Natal
677500,43888,E1W 3ES,Apartamento,Antigo,Alugado,Natal
725000,44022,N4 4NB,Apartamento,Antigo,Alugado,Natal
510000,43929,NW2 6GN,Apartamento,Antigo,Alugado,Natal
250000,43956,EN3 5QB,Apartamento,Antigo,Alugado,Salvador
690000,44008,N16 7BH,Apartamento,Antigo,Alugado,Natal
556400,44011,E9 6JP,Apartamento,Antigo,Alugado,Natal
385000,44025,N22 8DJ,Apartamento,Antigo,Alugado,Natal
283000,44022,UB6 9UA,Apartamento,Antigo,Alugado,Ipatinga
352000,44020,E1 2FF,Apartamento,Antigo,Alugado,Natal
532000,44029,N14 5DJ,Cobertura,Antigo,Vazio,Natal
2300000,44043,SW7 5NX,Apartamento,Antigo,Alugado,Natal
2500000,43958,SW3 2SA,Apartamento,Antigo,Alugado,Natal
460000,43963,RM7 8HH,Cobertura,Antigo,Vazio,Canoas
1412000,43881,SW10 0HQ,Apartamento,Novo,Alugado,Natal
5448500,44027,SW10 0AA,Apartamento,Novo,Alugado,Natal
1999995,43997,SW6 2AP,Cobertura,Antigo,Vazio,Natal
2008500,44041,W11 4BP,Cobertura,Antigo,Vazio,Natal
1250000,44013,W11 4UL,Apartamento,Antigo,Alugado,Natal
2750000,44027,SW10 9DB,Cobertura,Antigo,Vazio,Natal
1350000,44005,SW5 0PJ,Apartamento,Antigo,Alugado,Natal
3300000,44008,SW6 4QD,Cobertura,Antigo,Vazio,Natal
785000,44043,SW7 4DA,Apartamento,Antigo,Alugado,Natal
680000,44026,SW3 5HN,Apartamento,Antigo,Alugado,Natal
13750000,44029,SW3 2ED,Cobertura,Antigo,Vazio,Natal
609700,44043,SW5 9LA,Apartamento,Antigo,Alugado,Natal
2340000,44000,W11 2BY,Cobertura,Antigo,Vazio,Natal
332500,44000,W14 0DB,Apartamento,Antigo,Alugado,Natal
1370000,43980,SW6 3EF,Apartamento,Antigo,Alugado,Natal
850000,43958,SW5 9UD,Apartamento,Antigo,Alugado,Natal
2600000,44036,SW10 9RH,Apartamento,Antigo,Alugado,Natal
1450000,44014,SW6 4PD,Cobertura,Antigo,Vazio,Natal
470000,44043,W12 8BU,Apartamento,Antigo,Alugado,Natal
365000,44033,W10 5YP,Apartamento,Antigo,Alugado,Natal
565500,44039,SW6 2DQ,Apartamento,Antigo,Alugado,Natal
2275000,43999,W10 6LN,Cobertura,Antigo,Vazio,Natal
14050000,44022,SW3 2ED,Cobertura,Antigo,Vazio,Natal
980000,44036,SW1X 0DE,Apartamento,Antigo,Alugado,Natal
990000,44036,W14 8TR,Apartamento,Antigo,Alugado,Natal
705000,44018,SW7 4NH,Apartamento,Antigo,Alugado,Natal
360000,44014,W10 6BG,Apartamento,Antigo,Alugado,Natal
450000,44036,W14 9JJ,Apartamento,Antigo,Alugado,Natal
1575000,44036,SE3 7LZ,Casa sem Quintal,Antigo,Vazio,Natal
869065,44012,SE23 3QH,Cobertura,Antigo,Vazio,Natal
551500,44033,SE13 5LR,Cobertura,Antigo,Vazio,Natal
1350000,44022,SW18 5NU,Cobertura,Antigo,Vazio,Natal
1400000,44035,W1H 5HE,Cobertura,Antigo,Vazio,Natal
1230000,44020,SW18 2RW,Cobertura,Antigo,Vazio,Natal
230000,44021,N13 6BQ,Apartamento,Antigo,Alugado,Natal
360000,43991,HA6 2UU,Apartamento,Antigo,Alugado,Ipatinga
499999,44043,N13 4SJ,Cobertura,Antigo,Alugado,Natal
485000,44020,N10 1DU,Apartamento,Antigo,Alugado,Natal
1224910,44032,NW6 6SB,Apartamento,Antigo,Alugado,Natal
265000,44027,UB4 8NL,Apartamento,Antigo,Alugado,Ipatinga
900000,44025,E1 1PT,Apartamento,Antigo,Alugado,Natal
530000,44039,HA4 9QH,Cobertura,Antigo,Vazio,Ipatinga
660000,44013,N5 1AH,Apartamento,Antigo,Alugado,Natal
500000,44027,TW8 8NR,Casa sem Quintal,Antigo,Vazio,Blumenau
254000,44001,NW4 4LN,Apartamento,Antigo,Alugado,Natal
870000,44043,N5 1PN,Apartamento,Antigo,Alugado,Natal
264000,44033,HA4 0EY,Apartamento,Antigo,Alugado,Ipatinga
390000,44020,EN5 1PH,Apartamento,Antigo,Alugado,Recife
302000,44022,UB10 9EL,Apartamento,Antigo,Alugado,Belo Horizonte
605000,44022,N16 5UE,Apartamento,Antigo,Alugado,Natal
375000,44021,HA4 8RX,Apartamento,Antigo,Alugado,Ipatinga
460000,44022,N12 8EN,Apartamento,Antigo,Alugado,Natal
410000,43994,TW7 6ST,Cobertura,Antigo,Vazio,Brusque
725000,44036,HA1 1GY,Apartamento,Antigo,Alugado,Rio de Janeiro
512750,44008,E17 7FG,Apartamento,Antigo,Alugado,Natal
500000,44022,E17 7FG,Apartamento,Antigo,Alugado,Natal
515000,44008,E17 7FG,Apartamento,Antigo,Alugado,Natal
545000,44011,E17 7FG,Apartamento,Antigo,Alugado,Natal
160000,44036,EN1 4EP,Apartamento,Antigo,Alugado,Salvador
825000,44001,N16 9NS,Apartamento,Antigo,Alugado,Natal
409000,43846,E17 7NZ,Apartamento,Antigo,Alugado,Natal
320000,44047,E14 0TH,Apartamento,Antigo,Alugado,Natal
346000,44015,N1 6LD,Apartamento,Antigo,Alugado,Natal
440000,44022,HA5 2QJ,Apartamento,Antigo,Alugado,Ipatinga
660000,44029,W5 1HH,Apartamento,Antigo,Alugado,Natal
445000,44042,NW7 4BA,Apartamento,Antigo,Alugado,Natal
880000,44014,SW5 0JQ,Apartamento,Antigo,Alugado,Natal
687500,43994,SW3 3HH,Apartamento,Antigo,Alugado,Natal
590000,44029,W11 3QW,Apartamento,Antigo,Alugado,Natal
610000,43962,SW10 0RR,Apartamento,Antigo,Alugado,Natal
1350000,44015,SW10 0RD,Apartamento,Antigo,Alugado,Natal
775000,44008,SW6 6SR,Apartamento,Antigo,Alugado,Natal
600000,44022,SW6 2TG,Apartamento,Antigo,Alugado,Natal
3183000,44022,SW1X 9DU,Cobertura,Antigo,Vazio,Natal
2900000,44029,W14 8JS,Apartamento,Antigo,Alugado,Natal
870000,44029,SW10 0AN,Apartamento,Antigo,Alugado,Natal
2150000,44048,SW3 3HD,Apartamento,Antigo,Alugado,Natal
735000,44036,W6 9DF,Apartamento,Antigo,Alugado,Natal
685000,43994,SW6 5LT,Apartamento,Antigo,Alugado,Natal
680200,44022,SW6 2QS,Apartamento,Antigo,Alugado,Natal
335000,44022,W12 0NG,Apartamento,Antigo,Alugado,Natal
675000,44022,W8 7AY,Apartamento,Antigo,Alugado,Natal
880000,44036,SW6 2GZ,Apartamento,Antigo,Alugado,Natal
667060,44029,W10 6HG,Apartamento,Antigo,Alugado,Natal
5955000,44029,SW5 0AY,Apartamento,Antigo,Alugado,Natal
1000000,43987,W2 4HQ,Apartamento,Antigo,Alugado,Natal
1025000,44036,SW3 3TB,Apartamento,Antigo,Alugado,Natal
982000,44022,SW10 9HE,Apartamento,Antigo,Alugado,Natal
665000,44013,SW6 4HB,Apartamento,Antigo,Alugado,Natal
705000,43998,SW5 0NU,Apartamento,Antigo,Alugado,Natal
1005000,44043,SW10 9QW,Apartamento,Antigo,Alugado,Natal
530000,44001,SW10 9AA,Apartamento,Antigo,Alugado,Natal
745000,44022,SW6 6PR,Apartamento,Antigo,Alugado,Natal
720000,44036,SW6 4QP,Apartamento,Antigo,Alugado,Natal
362500,44008,RM12 6ED,Casa sem Quintal,Antigo,Vazio,Santos
3450000,44029,SW3 6JZ,Cobertura,Antigo,Vazio,Natal
800000,44029,E17 4NG,Cobertura,Antigo,Vazio,Natal
371510,44015,NW9 7FB,Apartamento,Antigo,Alugado,Natal
530000,44047,EC2Y 8NQ,Apartamento,Antigo,Alugado,Natal
532500,44008,W13 0LD,Apartamento,Antigo,Alugado,Natal
272000,44001,HA5 2LQ,Apartamento,Antigo,Alugado,Ipatinga
371500,44008,HA7 4FW,Apartamento,Antigo,Alugado,Santos
920000,43994,E1W 2PP,Apartamento,Antigo,Alugado,Natal
450000,44006,E10 5AX,Cobertura,Antigo,Vazio,Natal
615000,43986,N3 3QP,Apartamento,Antigo,Alugado,Natal
280000,44036,HA5 1RJ,Apartamento,Antigo,Alugado,Ipatinga
342000,44011,TW8 9JN,Apartamento,Antigo,Alugado,Blumenau
305000,44018,NW7 3BA,Apartamento,Antigo,Alugado,Natal
410000,44035,EN5 1DD,Apartamento,Antigo,Alugado,Recife
260000,44033,UB10 8TH,Apartamento,Antigo,Alugado,Belo Horizonte
927000,44001,TW7 6XW,Cobertura,Antigo,Alugado,Brusque
287500,44022,HA2 6QB,Apartamento,Antigo,Alugado,Rio de Janeiro
490000,44012,NW2 7SX,Casa sem Quintal,Antigo,Vazio,Natal
265000,44022,HA6 2GG,Apartamento,Antigo,Alugado,Ipatinga
253000,44007,UB6 8PH,Apartamento,Antigo,Alugado,Ipatinga
375000,43846,HA2 0XH,Apartamento,Novo,Alugado,Rio de Janeiro
670000,43903,N1 6JB,Apartamento,Antigo,Alugado,Natal
700000,44008,N1 6FZ,Apartamento,Antigo,Alugado,Natal
332500,44029,E10 7LP,Apartamento,Antigo,Alugado,Natal
537000,44043,N19 5NW,Apartamento,Antigo,Alugado,Natal
473000,43861,HA4 9BF,Apartamento,Novo,Alugado,Ipatinga
500000,44041,E17 4SQ,Apartamento,Antigo,Alugado,Natal
1457280,43857,EC2A 2FB,Apartamento,Novo,Alugado,Natal
460000,43861,HA0 1GH,Apartamento,Novo,Alugado,Rio de Janeiro
868000,43858,E1 8ZP,Apartamento,Novo,Alugado,Natal
510000,44006,N22 8YQ,Apartamento,Antigo,Alugado,Natal
605000,43840,E1 8AS,Apartamento,Novo,Alugado,Natal
600000,43861,NW9 0FR,Cobertura,Novo,Alugado,Natal
599995,43864,HA6 2HE,Apartamento,Novo,Alugado,Ipatinga
1135000,44033,W11 3PG,Apartamento,Antigo,Alugado,Natal
690000,44046,SW10 9DL,Apartamento,Antigo,Alugado,Natal
750000,44025,W11 1EJ,Apartamento,Antigo,Alugado,Natal
285000,44029,IG6 1NN,Apartamento,Antigo,Alugado,Rio de Janeiro
195000,44012,RM12 6NL,Apartamento,Antigo,Alugado,Santos
1485000,44019,W8 4DP,Apartamento,Antigo,Alugado,Natal
900000,44039,SW10 0UJ,Apartamento,Antigo,Alugado,Natal
805000,44012,W14 0NS,Apartamento,Antigo,Alugado,Natal
218000,43910,RM7 0FA,Apartamento,Antigo,Alugado,Canoas
710000,44018,SW6 1SJ,Apartamento,Antigo,Alugado,Natal
290000,44050,E18 1DP,Apartamento,Antigo,Alugado,Natal
3550000,44014,SW3 5QU,Cobertura,Antigo,Vazio,Natal
670000,44029,W14 9QH,Apartamento,Antigo,Alugado,Natal
820000,44034,W12 0PH,Cobertura,Antigo,Vazio,Natal
448000,44036,E11 2PL,Apartamento,Antigo,Alugado,Natal
400000,44008,IG6 2XL,Cobertura,Antigo,Vazio,Rio de Janeiro
993000,44019,W12 9HH,Cobertura,Antigo,Vazio,Natal
220000,44001,RM12 6QR,Apartamento,Antigo,Alugado,Santos
412000,44012,RM3 9AG,Casa sem Quintal,Antigo,Vazio,Canoas
377500,43875,HA2 9DL,Apartamento,Novo,Alugado,Rio de Janeiro
630000,43875,W5 2HT,Apartamento,Novo,Alugado,Natal
585000,43872,E14 3PP,Apartamento,Novo,Alugado,Natal
915000,43879,NW7 1SU,Apartamento,Novo,Alugado,Natal
550000,43886,E1 5FZ,Apartamento,Novo,Alugado,Natal
906950,43871,EC1V 2AD,Apartamento,Novo,Alugado,Natal
600000,43861,NW10 7GZ,Apartamento,Novo,Alugado,Natal
600000,43889,HA2 6FA,Casa sem Quintal,Novo,Vazio,Rio de Janeiro
345000,43881,HA2 8FL,Apartamento,Antigo,Alugado,Rio de Janeiro
290500,43840,UB8 1GW,Apartamento,Novo,Alugado,Belo Horizonte
380000,43875,E1 5GA,Apartamento,Novo,Alugado,Natal
430000,43881,HA1 2DF,Apartamento,Novo,Alugado,Rio de Janeiro
385000,43889,E1 5GA,Apartamento,Novo,Alugado,Natal
432937,43875,E5 9BU,Apartamento,Novo,Alugado,Natal
86875,43881,HA1 4GA,Apartamento,Novo,Alugado,Rio de Janeiro
993200,43868,E1 8ZP,Apartamento,Novo,Alugado,Natal
90625,43881,HA1 4GA,Apartamento,Novo,Alugado,Rio de Janeiro
600000,43879,E1 5FZ,Apartamento,Novo,Alugado,Natal
582500,43840,E5 9BU,Apartamento,Novo,Alugado,Natal
720000,43860,NW9 0FR,Cobertura,Novo,Alugado,Natal
530000,43860,NW9 0FR,Cobertura,Novo,Alugado,Natal
465000,43833,NW9 0FL,Apartamento,Novo,Alugado,Natal
650000,43889,E1 5FZ,Apartamento,Novo,Alugado,Natal
190000,43861,HA1 4GA,Apartamento,Novo,Alugado,Rio de Janeiro
735000,43878,EN2 8FZ,Cobertura,Novo,Vazio,Salvador
370000,43861,E14 7YX,Apartamento,Novo,Alugado,Natal
370000,43859,E14 7YX,Apartamento,Novo,Alugado,Natal
1344560,43837,EC2A 2FD,Apartamento,Novo,Alugado,Natal
257500,43866,HA7 3BQ,Apartamento,Novo,Alugado,Santos
500000,43882,W5 2HT,Apartamento,Novo,Alugado,Natal
710000,44015,E5 0JP,Apartamento,Antigo,Alugado,Natal
428000,43889,HA1 2DF,Apartamento,Novo,Alugado,Rio de Janeiro
379000,43838,E14 7YX,Apartamento,Novo,Alugado,Natal
300000,43889,N17 7AW,Apartamento,Novo,Alugado,Natal
445000,43892,N7 7FN,Apartamento,Novo,Alugado,Natal
630000,43880,NW9 0FR,Cobertura,Novo,Alugado,Natal
525000,43886,E14 7UP,Apartamento,Novo,Alugado,Natal
600000,43838,NW9 0FR,Cobertura,Novo,Alugado,Natal
565000,43868,E3 3XN,Apartamento,Novo,Alugado,Natal
600000,43889,N20 0FQ,Cobertura,Novo,Vazio,Natal
553000,43889,HA5 4FH,Apartamento,Novo,Alugado,Ipatinga
600000,43887,NW10 7GZ,Apartamento,Novo,Alugado,Natal
425000,43882,HA1 2DF,Apartamento,Novo,Alugado,Rio de Janeiro
533000,43882,NW10 7GZ,Apartamento,Novo,Alugado,Natal
420000,43886,E1 5FZ,Apartamento,Novo,Alugado,Natal
375000,43889,HA2 0XH,Apartamento,Novo,Alugado,Rio de Janeiro
435000,43861,UB8 1SB,Apartamento,Novo,Alugado,Belo Horizonte
565000,43895,N7 7FN,Apartamento,Novo,Alugado,Natal
243750,43882,HA1 4GA,Apartamento,Novo,Alugado,Rio de Janeiro
730000,43881,N8 8AX,Casa com Quintal,Antigo,Vazio,Natal
590000,43853,E3 2XF,Apartamento,Novo,Alugado,Natal
418000,43888,HA1 2DF,Apartamento,Novo,Alugado,Rio de Janeiro
590000,43857,E3 2XF,Apartamento,Novo,Alugado,Natal
501000,43861,E14 7YX,Apartamento,Novo,Alugado,Natal
750000,43889,E14 0TW,Apartamento,Novo,Alugado,Natal
510000,43889,E14 7YX,Apartamento,Novo,Alugado,Natal
272000,43903,N17 6FS,Apartamento,Novo,Alugado,Natal
582000,43903,W5 2TS,Apartamento,Novo,Alugado,Natal
532000,43909,W13 9QT,Apartamento,Antigo,Alugado,Natal
400950,43900,N4 3FS,Apartamento,Novo,Alugado,Natal
765000,43881,EN4 0JT,Apartamento,Novo,Alugado,Recife
370000,43846,E14 7YX,Apartamento,Novo,Alugado,Natal
524475,43889,E14 0TX,Apartamento,Novo,Alugado,Natal
500000,43888,UB1 2JJ,Cobertura,Novo,Vazio,Ipatinga
594750,44025,N8 8AL,Apartamento,Antigo,Alugado,Natal
272000,43908,N17 6FS,Apartamento,Novo,Alugado,Natal
391000,43899,E14 7YX,Apartamento,Novo,Alugado,Natal
430000,43850,W5 2HT,Apartamento,Novo,Alugado,Natal
581000,43887,N7 7FN,Apartamento,Novo,Alugado,Natal
460000,43885,E5 8DE,Apartamento,Novo,Alugado,Natal
550000,43886,E1 5FZ,Apartamento,Novo,Alugado,Natal
760000,43901,E5 8DE,Apartamento,Novo,Alugado,Natal
600000,43889,NW9 0FR,Cobertura,Novo,Alugado,Natal
590000,43896,NW9 0FR,Cobertura,Novo,Alugado,Natal
595000,43894,E3 4SN,Apartamento,Novo,Alugado,Natal
600000,43889,N7 7FN,Apartamento,Novo,Alugado,Natal
560000,43892,N7 7FN,Apartamento,Novo,Alugado,Natal
560000,43889,E3 4SL,Apartamento,Novo,Alugado,Natal
1396800,43886,EC2A 2FF,Apartamento,Novo,Alugado,Natal
690000,43903,E5 8DE,Apartamento,Novo,Alugado,Natal
650000,43889,N7 7FN,Apartamento,Novo,Alugado,Natal
360000,43906,N4 3FS,Apartamento,Novo,Alugado,Natal
495000,43889,W3 7FU,Apartamento,Novo,Alugado,Natal
400000,43902,NW9 0FL,Apartamento,Novo,Alugado,Natal
485000,43916,E5 8DE,Apartamento,Novo,Alugado,Natal
410000,43909,NW9 0FJ,Apartamento,Novo,Alugado,Natal
535000,43847,E14 7YX,Apartamento,Novo,Alugado,Natal
377300,43916,N4 3FS,Apartamento,Novo,Alugado,Natal
429875,43889,N4 3FS,Apartamento,Novo,Alugado,Natal
392000,43895,N4 3FS,Apartamento,Novo,Alugado,Natal
660000,43892,N4 3FS,Apartamento,Novo,Alugado,Natal
475000,43894,N4 3FS,Apartamento,Novo,Alugado,Natal
367675,43895,N4 3FS,Apartamento,Novo,Alugado,Natal
365000,43903,N4 3FS,Apartamento,Novo,Alugado,Natal
445000,43913,N20 9HA,Apartamento,Antigo,Alugado,Natal
515000,44029,EN4 8PP,Casa sem Quintal,Antigo,Vazio,Recife
415000,44029,UB4 9JD,Casa sem Quintal,Antigo,Vazio,Ipatinga
265000,43903,W7 1QA,Apartamento,Antigo,Alugado,Natal
375000,44033,EN1 3HP,Cobertura,Antigo,Vazio,Salvador
246000,44001,EN1 3SU,Apartamento,Antigo,Alugado,Salvador
330000,43994,W3 6HB,Apartamento,Antigo,Alugado,Natal
300000,44033,UB1 1PQ,Cobertura,Antigo,Alugado,Ipatinga
780000,44050,TW7 7AG,Cobertura,Antigo,Vazio,Brusque
350000,44006,TW7 7NQ,Apartamento,Antigo,Alugado,Brusque
490000,44011,W4 5DU,Apartamento,Antigo,Alugado,Natal
370000,44000,W3 7QB,Apartamento,Antigo,Alugado,Natal
485000,44022,TW3 2EU,Cobertura,Antigo,Vazio,Belo Horizonte
808000,44001,N11 3FL,Apartamento,Antigo,Alugado,Natal
655000,44001,N10 1NX,Apartamento,Antigo,Alugado,Natal
630000,43980,EN4 0DU,Apartamento,Antigo,Alugado,Recife
370000,44022,EN3 6FU,Cobertura,Antigo,Vazio,Salvador
270000,44036,EN2 8ET,Apartamento,Antigo,Alugado,Salvador
297408,43987,UB7 8BB,Cobertura,Antigo,Vazio,Rio de Janeiro
146000,44008,UB7 8LY,Apartamento,Antigo,Alugado,Rio de Janeiro
375000,44027,HA4 8AT,Apartamento,Antigo,Alugado,Ipatinga
315000,44039,UB10 0DQ,Apartamento,Antigo,Alugado,Belo Horizonte
367675,43908,N4 3FS,Apartamento,Novo,Alugado,Natal
356250,43896,N4 3FS,Apartamento,Novo,Alugado,Natal
401000,43854,E14 7YX,Apartamento,Novo,Alugado,Natal
450000,43874,E14 0TU,Apartamento,Novo,Alugado,Natal
363000,43906,N4 3FS,Apartamento,Novo,Alugado,Natal
375000,43908,N4 3FS,Apartamento,Novo,Alugado,Natal
365000,43902,N4 3FS,Apartamento,Novo,Alugado,Natal
309525,43882,HA2 0FU,Apartamento,Antigo,Alugado,Rio de Janeiro
372000,43896,E14 7YX,Apartamento,Novo,Alugado,Natal
803600,43886,EC2A 2FB,Apartamento,Novo,Alugado,Natal
206250,43893,W5 2TQ,Apartamento,Novo,Alugado,Natal
335000,43910,TW7 4JF,Apartamento,Novo,Alugado,Brusque
179375,43833,E3 3XL,Apartamento,Novo,Alugado,Natal
675000,43896,E5 8DE,Apartamento,Novo,Alugado,Natal
1241660,43879,EC2A 2FB,Apartamento,Novo,Alugado,Natal
164500,43889,HA1 4GA,Apartamento,Novo,Alugado,Rio de Janeiro
600000,43908,E3 3XJ,Apartamento,Novo,Alugado,Natal
290000,43886,EN3 4FU,Apartamento,Novo,Alugado,Salvador
874000,43903,EC1V 2AD,Apartamento,Novo,Alugado,Natal
901600,43903,EC1V 2AE,Apartamento,Novo,Alugado,Natal
500000,43845,E14 7YX,Apartamento,Novo,Alugado,Natal
1000000,43889,N1 6LP,Apartamento,Novo,Alugado,Natal
492000,43859,E14 7YX,Apartamento,Novo,Alugado,Natal
535000,43903,N12 9LN,Apartamento,Novo,Alugado,Natal
300000,43889,N1 7GY,Apartamento,Novo,Alugado,Natal
4330000,43901,N1 1WF,Apartamento,Novo,Alugado,Natal
600000,43921,W3 8BJ,Apartamento,Novo,Alugado,Natal
511000,43921,NW10 7GS,Apartamento,Novo,Alugado,Natal
500000,43847,E14 7YX,Apartamento,Novo,Alugado,Natal
600000,43917,E3 4SN,Apartamento,Novo,Alugado,Natal
600000,43839,NW9 0FR,Cobertura,Novo,Alugado,Natal
310000,44047,UB6 0AJ,Apartamento,Antigo,Alugado,Ipatinga
440000,44022,UB1 2TH,Cobertura,Antigo,Vazio,Ipatinga
373000,44008,EN2 7AZ,Apartamento,Antigo,Alugado,Salvador
478000,43997,UB6 0HQ,Cobertura,Antigo,Vazio,Ipatinga
507000,44007,HA4 9SU,Cobertura,Antigo,Vazio,Ipatinga
1450000,43993,W13 8BE,Casa sem Quintal,Antigo,Vazio,Natal
208000,44012,UB8 3UL,Apartamento,Antigo,Alugado,Belo Horizonte
420000,44048,N6 5PS,Apartamento,Antigo,Alugado,Natal
248000,44043,UB10 8AT,Apartamento,Antigo,Alugado,Belo Horizonte
542500,44018,NW7 1GQ,Apartamento,Antigo,Alugado,Natal
243000,43907,UB5 6PD,Apartamento,Antigo,Alugado,Ipatinga
320000,43921,W5 4EG,Apartamento,Antigo,Alugado,Natal
420000,44022,N12 0EQ,Apartamento,Antigo,Alugado,Natal
865000,44036,N20 8HE,Casa sem Quintal,Antigo,Vazio,Natal
295000,44036,UB8 3WS,Apartamento,Antigo,Alugado,Belo Horizonte
460000,44021,UB3 2BS,Cobertura,Antigo,Vazio,Ipatinga
412000,44008,N2 0HN,Apartamento,Antigo,Alugado,Natal
379500,44013,EN5 5EG,Apartamento,Antigo,Alugado,Recife
305000,43875,N20 0EN,Apartamento,Antigo,Alugado,Natal
315000,44029,TW8 0BZ,Apartamento,Antigo,Alugado,Blumenau
250000,44043,TW13 4RR,Apartamento,Antigo,Alugado,Ipatinga
485000,44008,EN5 3AD,Cobertura,Antigo,Vazio,Recife
365000,44008,N11 3GW,Apartamento,Antigo,Alugado,Natal
144000,44025,N15 4GW,Apartamento,Antigo,Alugado,Natal
275000,44029,N17 7QS,Apartamento,Antigo,Alugado,Natal
375000,43999,W13 0DT,Apartamento,Antigo,Alugado,Natal
385000,44001,TW8 8ET,Apartamento,Antigo,Alugado,Blumenau
250000,44043,UB3 5NB,Apartamento,Antigo,Alugado,Ipatinga
500000,44029,N22 6PP,Cobertura,Antigo,Vazio,Natal
310000,44015,UB9 6DS,Apartamento,Antigo,Alugado,Belo Horizonte
343500,44026,HA5 2NN,Apartamento,Antigo,Alugado,Ipatinga
390000,44043,EN5 1SQ,Apartamento,Antigo,Alugado,Recife
450000,44018,TW7 4HQ,Cobertura,Antigo,Vazio,Brusque
576000,43917,NW9 4EP,Apartamento,Novo,Alugado,Natal
1270000,43921,N1 7GY,Apartamento,Novo,Alugado,Natal
563500,43917,N7 7FN,Apartamento,Novo,Alugado,Natal
305000,43920,EN3 4FU,Apartamento,Novo,Alugado,Salvador
495000,43917,NW9 4EP,Apartamento,Novo,Alugado,Natal
595000,43916,N7 7FN,Apartamento,Novo,Alugado,Natal
445000,43920,N7 7FN,Apartamento,Novo,Alugado,Natal
585000,43914,W3 8YS,Apartamento,Novo,Alugado,Natal
93150,43899,E1W 3AJ,Apartamento,Novo,Alugado,Natal
255000,43917,UB8 1SB,Apartamento,Novo,Alugado,Belo Horizonte
715000,43896,N1 5FE,Apartamento,Novo,Alugado,Natal
570000,43910,E3 3XN,Apartamento,Novo,Alugado,Natal
500000,43846,E14 7YX,Apartamento,Novo,Alugado,Natal
695000,43914,W3 8PP,Apartamento,Novo,Alugado,Natal
282000,43908,N17 6FS,Apartamento,Novo,Alugado,Natal
495000,43896,E5 8DE,Apartamento,Novo,Alugado,Natal
268000,43908,N17 6FS,Apartamento,Novo,Alugado,Natal
480000,43913,E5 8DE,Apartamento,Novo,Alugado,Natal
705000,43916,W3 8YS,Apartamento,Novo,Alugado,Natal
600000,43917,,Apartamento,Novo,Alugado,Natal
433000,43914,W3 8YS,Apartamento,Novo,Alugado,Natal
280000,43910,N17 6FS,Apartamento,Novo,Alugado,Natal
390000,43909,HA6 2HE,Apartamento,Novo,Alugado,Ipatinga
282000,43910,N17 6FS,Apartamento,Novo,Alugado,Natal
280000,43910,N17 6FS,Apartamento,Novo,Alugado,Natal
